order_id,customer_id,product_id,product_name,category,price,quantity,payment_method,order_date,delivery_time_days,region,returned,shipping_cost,total_amount,customer_age,customer_gender
O12419,C00607,P0006,Sneakers,Fashion,129.81,3,Debit Card,2023-04-22,3,Europe,No,7.09,396.52,12,Male
O12420,C02083,P0004,Smart TV,Electronics,1055.01,2,Debit Card,2023-07-06,1,South America,No,18.32,2128.34,41,Female
O12421,C02225,P0017,Coffee Beans,Grocery,19.58,4,Credit Card,2025-01-04,2,Africa,Yes,21.83,100.15,30,Male
O12422,C00789,P0008,Vacuum Cleaner,Home,233.45,4,Credit Card,2023-07-11,10,Europe,No,19.13,952.93,42,Male
O12423,C02009,P0007,Jacket,Fashion,155.36,4,Debit Card,2023-04-14,9,Africa,No,9.31,630.75,36,Male
O12424,C01130,P0016,Organic Snacks Pack,Grocery,23.57,4,Gift Card,2023-10-29,9,Asia,No,10.72,105.0,42,Male
O12425,C01359,P0005,Jeans,Fashion,56.08,1,PayPal,2023-08-10,14,Europe,No,21.26,77.34,18,Female
O12426,C00607,P0009,Coffee Maker,Home,92.11,3,Debit Card,2024-06-26,9,Africa,No,10.63,286.96,44,Female
O12427,C00607,P0002,Laptop,Electronics,1263.96,1,Gift Card,2024-03-17,3,North America,No,22.71,1286.67,50,Female
O12428,C04090,P0011,Remote Control Car,Toys,78.82,4,PayPal,2025-12-01,3,South America,No,19.68,334.96,26,Male
O12429,C01041,P0001,Smartphone,Electronics,676.85,3,Credit Card,2024-10-01,11,Africa,No,22.06,2052.61,12,Female
O12430,C01182,P0013,Dumbbells,Sports,69.97,2,Credit Card,2023-08-17,8,Europe,No,20.26,160.2,52,Male
O12431,C02490,P0006,Sneakers,Fashion,116.17,1,Gift Card,2025-05-03,6,Africa,No,14.91,131.08,22,Female
O12432,C02696,P0001,Smartphone,Electronics,768.21,1,Debit Card,2024-08-04,14,Asia,No,7.41,775.62,51,Male
O12433,C04177,P0014,Skin Care Set,Beauty,89.12,3,PayPal,2025-06-17,10,Europe,No,23.41,290.77,43,Female
O12434,C00658,P0007,Jacket,Fashion,146.84,3,Credit Card,2025-04-05,11,South America,No,18.08,458.6,26,Male
O12435,C02885,P0012,Yoga Mat,Sports,31.28,4,Gift Card,2025-08-17,1,Europe,No,14.05,139.17,20,Female
O12436,C02398,P0012,Yoga Mat,Sports,31.76,4,Debit Card,2024-01-06,5,North America,No,16.14,143.18,35,Male
O12437,C01989,P0002,Laptop,Electronics,1139.9,4,Debit Card,2023-05-09,13,South America,No,12.59,4572.19,31,Female
O12438,C01218,P0015,Perfume,Beauty,120.16,2,Debit Card,2023-10-16,6,Europe,No,24.78,265.1,29,Male
O12439,C02803,P0009,Coffee Maker,Home,85.86,1,Debit Card,2024-05-26,1,Africa,Yes,12.51,98.37,46,Female
O12440,C02416,P0002,Laptop,Electronics,1171.01,4,Gift Card,2025-09-20,10,Europe,No,16.3,4700.34,46,Female
O12441,C01170,P0005,Jeans,Fashion,53.14,3,PayPal,2023-07-14,2,Asia,No,21.11,180.53,50,Female
O12442,C01937,P0004,Smart TV,Electronics,990.67,4,Gift Card,2026-01-05,12,North America,No,16.76,3979.44,64,Female
O12443,C02243,P0013,Dumbbells,Sports,69.96,3,Gift Card,2024-08-16,6,Asia,No,19.95,229.83,49,Female
O12444,C00013,P0016,Organic Snacks Pack,Grocery,26.46,2,Credit Card,2025-11-09,10,Asia,No,19.57,72.49,45,Male
O12445,C01625,P0015,Perfume,Beauty,100.15,2,Debit Card,2024-08-30,6,Europe,No,12.59,212.89,19,Male
O12446,C00857,P0009,Coffee Maker,Home,92.71,2,Credit Card,2025-05-31,14,Africa,No,18.64,204.06,54,Female
O12447,C03602,P0003,Wireless Earbuds,Electronics,134.23,3,PayPal,2024-10-21,6,Africa,No,16.39,419.08,67,Male
O12448,C01467,P0013,Dumbbells,Sports,69.37,2,Gift Card,2023-11-28,7,North America,No,24.72,163.46,34,Male
O12449,C02398,P0003,Wireless Earbuds,Electronics,132.12,4,Gift Card,2024-11-01,4,South America,No,13.39,541.87,33,Male
O12450,C00435,P0014,Skin Care Set,Beauty,91.53,1,Gift Card,2025-08-02,9,South America,No,16.83,108.36,24,Male
O12451,C02036,P0004,Smart TV,Electronics,1044.58,3,PayPal,2024-04-01,4,Africa,No,18.62,3152.36,22,Male
O12452,C02539,P0001,Smartphone,Electronics,650.9,3,Credit Card,2025-02-08,12,Asia,Yes,20.8,1973.5,40,Female
O12453,C02398,P0007,Jacket,Fashion,160.78,4,PayPal,2023-04-11,13,North America,No,18.82,661.94,39,Female
O12454,C02770,P0015,Perfume,Beauty,108.95,3,PayPal,2023-02-27,11,North America,No,7.79,334.64,24,Male
O12455,C02522,P0001,Smartphone,Electronics,678.12,3,Gift Card,2025-06-10,3,Europe,No,12.55,2046.91,40,Male
O12456,C02416,P0009,Coffee Maker,Home,94.16,4,Gift Card,2025-01-18,8,Europe,No,17.02,393.66,62,Male
O12457,C02398,P0013,Dumbbells,Sports,68.79,1,Credit Card,2024-08-05,3,North America,No,12.95,81.74,39,Male
O12458,C00435,P0014,Skin Care Set,Beauty,84.64,4,Credit Card,2025-09-02,4,North America,Yes,20.71,359.27,65,Male
O12459,C02155,P0009,Coffee Maker,Home,88.57,4,Gift Card,2025-06-13,12,South America,No,9.81,364.09,51,Male
O12460,C02819,P0015,Perfume,Beauty,102.07,4,Gift Card,2025-01-16,11,North America,Yes,14.29,422.57,43,Male
O12461,C02416,P0002,Laptop,Electronics,1228.07,3,Gift Card,2023-12-15,11,North America,No,18.15,3702.36,25,Female
O12462,C02416,P0008,Vacuum Cleaner,Home,231.83,1,PayPal,2025-11-24,12,Asia,No,21.06,252.89,49,Female
O12463,C04066,P0002,Laptop,Electronics,1236.44,2,PayPal,2023-03-02,9,South America,No,22.53,2495.41,42,Male
O12464,C02350,P0006,Sneakers,Fashion,115.27,1,Debit Card,2023-10-26,14,North America,No,21.95,137.22,76,Female
O12465,C03484,P0006,Sneakers,Fashion,108.89,4,Gift Card,2024-02-28,12,Europe,Yes,10.43,445.99,63,Male
O12466,C01170,P0007,Jacket,Fashion,158.82,2,Gift Card,2025-03-22,13,Africa,No,5.44,323.08,25,Female
O12467,C02398,P0004,Smart TV,Electronics,1014.44,2,PayPal,2024-08-01,14,South America,No,20.67,2049.55,29,Male
O12468,C03791,P0003,Wireless Earbuds,Electronics,140.51,2,Debit Card,2024-07-02,14,North America,No,17.48,298.5,27,Male
O12469,C02660,P0017,Coffee Beans,Grocery,19.7,4,Debit Card,2025-05-18,11,Africa,No,21.69,100.49,32,Female
O12470,C02007,P0016,Organic Snacks Pack,Grocery,26.25,2,Debit Card,2025-09-22,10,South America,No,9.24,61.74,32,Male
O12471,C01402,P0012,Yoga Mat,Sports,32.92,2,Gift Card,2024-10-30,4,Asia,No,9.21,75.05,23,Female
O12472,C03726,P0003,Wireless Earbuds,Electronics,141.48,2,Gift Card,2023-01-14,4,Asia,No,18.0,300.96,48,Male
O12473,C00961,P0014,Skin Care Set,Beauty,84.0,4,Credit Card,2023-11-22,12,Africa,No,13.95,349.95,29,Female
O12474,C02690,P0017,Coffee Beans,Grocery,17.53,2,PayPal,2025-02-24,4,North America,No,19.74,54.8,37,Female
O12475,C00747,P0006,Sneakers,Fashion,129.66,2,Gift Card,2024-07-13,9,South America,Yes,24.54,283.86,24,Female
O12476,C02812,P0007,Jacket,Fashion,161.79,3,Gift Card,2023-08-14,13,North America,No,21.77,507.14,32,Female
O12477,C01402,P0006,Sneakers,Fashion,111.63,4,Credit Card,2024-08-04,2,Europe,No,6.11,452.63,22,Male
O12478,C02600,P0007,Jacket,Fashion,161.04,2,PayPal,2025-10-14,12,South America,No,5.88,327.96,34,Male
O12479,C00607,P0003,Wireless Earbuds,Electronics,120.37,4,PayPal,2024-01-04,5,Asia,No,13.17,494.65,50,Female
O12480,C01218,P0008,Vacuum Cleaner,Home,230.91,3,Debit Card,2023-12-27,6,North America,No,22.71,715.44,49,Male
O12481,C00607,P0016,Organic Snacks Pack,Grocery,22.98,3,PayPal,2025-01-17,13,Asia,No,16.99,85.93,55,Male
O12482,C01212,P0001,Smartphone,Electronics,731.96,3,Debit Card,2024-07-01,3,Asia,No,15.95,2211.83,37,Male
O12483,C02398,P0004,Smart TV,Electronics,985.61,3,PayPal,2023-05-06,6,South America,No,22.9,2979.73,22,Male
O12484,C02398,P0016,Organic Snacks Pack,Grocery,23.08,4,Credit Card,2025-08-09,5,Asia,No,9.24,101.56,38,Male
O12485,C00789,P0008,Vacuum Cleaner,Home,250.64,1,PayPal,2023-02-05,2,South America,No,16.85,267.49,48,Female
O12486,C03600,P0005,Jeans,Fashion,56.86,1,Credit Card,2023-07-12,8,North America,No,11.67,68.53,38,Male
O12487,C01850,P0004,Smart TV,Electronics,1068.91,3,Gift Card,2023-12-17,2,South America,No,17.03,3223.76,12,Male
O12488,C03784,P0008,Vacuum Cleaner,Home,242.56,1,PayPal,2023-11-05,9,Europe,No,14.78,257.34,18,Female
O12489,C03161,P0012,Yoga Mat,Sports,28.29,1,Gift Card,2025-05-15,11,Europe,No,17.82,46.11,35,Female
O12490,C00607,P0010,Building Blocks,Toys,45.79,1,PayPal,2023-09-12,11,Asia,No,12.8,58.59,54,Male
O12491,C00607,P0016,Organic Snacks Pack,Grocery,27.26,4,PayPal,2024-04-24,2,South America,No,16.81,125.85,27,Male
O12492,C02205,P0016,Organic Snacks Pack,Grocery,27.29,1,Gift Card,2025-09-13,3,Europe,No,16.72,44.01,20,Male
O12493,C00068,P0013,Dumbbells,Sports,71.72,2,Debit Card,2024-05-15,2,Africa,No,15.92,159.36,38,Male
O12494,C00789,P0012,Yoga Mat,Sports,31.29,2,Gift Card,2025-01-07,9,Africa,No,17.14,79.72,27,Male
O12495,C02937,P0010,Building Blocks,Toys,46.73,1,Credit Card,2024-12-13,3,Europe,No,15.53,62.26,46,Female
O12496,C03726,P0003,Wireless Earbuds,Electronics,123.83,2,Debit Card,2024-12-11,10,Africa,No,19.13,266.79,37,Male
O12497,C01402,P0017,Coffee Beans,Grocery,19.57,1,Gift Card,2024-05-28,10,North America,No,23.15,42.72,35,Female
O12498,C00435,P0014,Skin Care Set,Beauty,77.3,1,Debit Card,2024-12-02,4,Africa,No,8.27,85.57,54,Female
O12499,C03784,P0017,Coffee Beans,Grocery,18.69,2,PayPal,2025-07-03,11,South America,No,19.98,57.36,24,Male
O12500,C02803,P0007,Jacket,Fashion,161.67,3,Debit Card,2025-03-25,10,South America,No,15.7,500.71,27,Male
O12501,C02654,P0006,Sneakers,Fashion,116.09,2,PayPal,2023-02-09,11,Asia,No,10.42,242.6,49,Female
O12502,C02803,P0008,Vacuum Cleaner,Home,274.6,4,PayPal,2024-02-07,8,North America,No,15.89,1114.29,34,Female
O12503,C01533,P0002,Laptop,Electronics,1175.05,2,PayPal,2024-11-02,1,Asia,No,7.54,2357.64,28,Female
O12504,C00607,P0015,Perfume,Beauty,109.62,1,Credit Card,2025-12-30,1,Africa,No,21.63,131.25,52,Female
O12505,C01162,P0016,Organic Snacks Pack,Grocery,27.44,3,Debit Card,2025-12-11,10,North America,No,19.82,102.14,13,Male
O12506,C03359,P0008,Vacuum Cleaner,Home,260.69,4,Debit Card,2026-01-05,10,Europe,No,11.34,1054.1,52,Female
O12507,C02500,P0012,Yoga Mat,Sports,32.06,1,Credit Card,2025-03-08,5,Africa,No,12.4,44.46,28,Female
O12508,C00509,P0003,Wireless Earbuds,Electronics,133.13,3,Credit Card,2025-03-22,2,Africa,No,7.62,407.01,28,Male
O12509,C02398,P0014,Skin Care Set,Beauty,77.34,1,Credit Card,2024-05-08,6,South America,No,5.71,83.05,22,Male
O12510,C03540,P0003,Wireless Earbuds,Electronics,139.42,2,Credit Card,2023-04-15,1,North America,Yes,8.48,287.32,17,Male
O12511,C02253,P0005,Jeans,Fashion,53.97,3,PayPal,2025-07-08,1,Asia,No,15.53,177.44,26,Male
O12512,C01777,P0006,Sneakers,Fashion,114.12,1,Gift Card,2023-12-03,5,Africa,No,24.0,138.12,33,Male
O12513,C00451,P0015,Perfume,Beauty,105.26,4,Debit Card,2024-05-17,8,North America,No,14.97,436.01,42,Female
O12514,C03161,P0004,Smart TV,Electronics,1072.41,2,PayPal,2025-01-21,4,South America,No,10.11,2154.93,32,Female
O12515,C01299,P0012,Yoga Mat,Sports,29.5,1,PayPal,2025-10-15,3,Asia,No,5.7,35.2,30,Male
O12516,C03756,P0005,Jeans,Fashion,58.32,3,Credit Card,2025-12-12,14,North America,No,23.82,198.78,31,Female
O12517,C03507,P0010,Building Blocks,Toys,44.92,4,Gift Card,2023-06-23,4,Europe,Yes,13.53,193.21,29,Female
O12518,C00202,P0001,Smartphone,Electronics,667.7,4,Credit Card,2024-04-25,11,Asia,No,18.45,2689.25,30,Male
O12519,C04077,P0002,Laptop,Electronics,1130.59,1,Debit Card,2024-10-31,5,Europe,No,12.29,1142.88,61,Male
O12520,C00824,P0005,Jeans,Fashion,59.64,4,PayPal,2024-01-21,7,Africa,No,18.48,257.04,33,Female
O12521,C01850,P0002,Laptop,Electronics,1222.62,1,Credit Card,2023-04-23,12,North America,No,20.87,1243.49,34,Male
O12522,C02398,P0002,Laptop,Electronics,1203.01,2,Debit Card,2023-07-27,3,Europe,No,20.05,2426.07,31,Female
O12523,C00159,P0003,Wireless Earbuds,Electronics,141.58,1,PayPal,2025-10-24,2,Europe,No,10.21,151.79,48,Female
O12524,C03037,P0004,Smart TV,Electronics,1008.95,3,Gift Card,2023-04-05,1,Africa,No,20.15,3047.0,32,Male
O12525,C02398,P0012,Yoga Mat,Sports,31.86,3,Debit Card,2023-11-14,5,Africa,No,11.35,106.93,15,Male
O12526,C02398,P0001,Smartphone,Electronics,711.82,1,PayPal,2025-11-13,9,Africa,No,17.17,728.99,27,Male
O12527,C03901,P0001,Smartphone,Electronics,712.39,2,Credit Card,2023-05-24,9,North America,Yes,17.99,1442.77,39,Female
O12528,C00789,P0001,Smartphone,Electronics,762.87,3,Gift Card,2023-08-28,6,North America,Yes,12.48,2301.09,40,Female
O12529,C00809,P0004,Smart TV,Electronics,958.69,3,Debit Card,2024-06-21,7,North America,No,10.42,2886.49,47,Female
O12530,C01402,P0004,Smart TV,Electronics,1033.98,2,PayPal,2023-08-31,9,Asia,No,9.32,2077.28,37,Female
O12531,C03161,P0016,Organic Snacks Pack,Grocery,24.27,2,Credit Card,2024-10-02,11,Europe,No,17.82,66.36,26,Male
O12532,C00879,P0009,Coffee Maker,Home,85.83,4,PayPal,2023-11-19,8,Europe,No,11.09,354.41,30,Female
O12533,C02847,P0009,Coffee Maker,Home,83.98,4,Debit Card,2024-01-23,9,North America,No,23.8,359.72,48,Female
O12534,C01937,P0007,Jacket,Fashion,162.67,3,PayPal,2023-11-16,8,Europe,No,5.23,493.24,37,Female
O12535,C03608,P0012,Yoga Mat,Sports,30.82,3,Credit Card,2024-01-26,14,South America,No,16.41,108.87,12,Female
O12536,C01170,P0004,Smart TV,Electronics,926.0,1,Gift Card,2023-08-18,5,Europe,No,10.51,936.51,16,Female
O12537,C02412,P0005,Jeans,Fashion,55.26,2,Debit Card,2024-08-08,8,North America,No,14.28,124.8,33,Female
O12538,C03702,P0013,Dumbbells,Sports,63.12,1,PayPal,2025-10-01,13,Europe,No,17.23,80.35,44,Female
O12539,C01185,P0003,Wireless Earbuds,Electronics,128.7,4,Gift Card,2023-11-21,5,South America,No,8.35,523.15,24,Female
O12540,C01170,P0009,Coffee Maker,Home,98.64,3,Gift Card,2023-04-05,14,Asia,No,20.2,316.12,48,Female
O12541,C00919,P0004,Smart TV,Electronics,1021.75,2,PayPal,2025-04-23,11,Europe,No,7.27,2050.77,28,Female
O12542,C00607,P0002,Laptop,Electronics,1283.66,2,Credit Card,2023-06-18,8,Asia,No,14.06,2581.38,14,Female
O12543,C00672,P0003,Wireless Earbuds,Electronics,117.8,4,Gift Card,2024-12-19,14,South America,No,5.88,477.08,33,Male
O12544,C01761,P0015,Perfume,Beauty,109.34,1,Debit Card,2025-02-17,9,Europe,No,22.12,131.46,18,Male
O12545,C00444,P0013,Dumbbells,Sports,74.63,2,Gift Card,2025-10-28,9,South America,No,17.89,167.15,23,Female
O12546,C03540,P0002,Laptop,Electronics,1174.49,4,Gift Card,2023-06-30,7,Europe,No,6.0,4703.96,43,Male
O12547,C04089,P0005,Jeans,Fashion,55.85,4,Debit Card,2023-11-27,3,South America,No,20.44,243.84,37,Female
O12548,C00658,P0015,Perfume,Beauty,103.68,1,Debit Card,2023-05-11,2,North America,No,22.53,126.21,53,Male
O12549,C03194,P0015,Perfume,Beauty,115.47,2,Debit Card,2025-07-08,13,Europe,No,16.07,247.01,67,Male
O12550,C03540,P0002,Laptop,Electronics,1135.41,1,PayPal,2024-11-25,9,Africa,No,13.48,1148.89,43,Female
O12551,C01701,P0001,Smartphone,Electronics,743.7,4,Credit Card,2023-03-23,7,Europe,No,21.77,2996.57,62,Female
O12552,C03600,P0001,Smartphone,Electronics,696.62,3,Credit Card,2024-08-24,2,North America,No,6.88,2096.74,12,Female
O12553,C02798,P0008,Vacuum Cleaner,Home,255.97,2,PayPal,2025-09-02,5,Asia,No,11.95,523.89,12,Male
O12554,C03799,P0005,Jeans,Fashion,62.18,1,Debit Card,2024-05-17,3,North America,No,17.57,79.75,50,Female
O12555,C00965,P0008,Vacuum Cleaner,Home,265.77,4,Credit Card,2023-05-14,4,Africa,No,6.54,1069.62,35,Female
O12556,C00435,P0011,Remote Control Car,Toys,84.13,1,Credit Card,2024-10-04,7,North America,No,6.68,90.81,35,Female
O12557,C01402,P0009,Coffee Maker,Home,97.55,1,Debit Card,2024-06-28,1,South America,No,23.08,120.63,13,Male
O12558,C02664,P0005,Jeans,Fashion,54.34,4,Debit Card,2024-04-01,11,Asia,No,8.72,226.08,18,Male
O12559,C03252,P0017,Coffee Beans,Grocery,19.31,2,PayPal,2024-11-23,1,Europe,No,16.48,55.1,49,Male
O12560,C00961,P0007,Jacket,Fashion,143.92,3,Credit Card,2024-01-03,4,Africa,No,5.84,437.6,18,Female
O12561,C03252,P0004,Smart TV,Electronics,961.69,4,Gift Card,2025-03-25,8,South America,No,24.85,3871.61,16,Male
O12562,C03726,P0003,Wireless Earbuds,Electronics,133.93,4,Credit Card,2024-03-24,13,Europe,No,19.77,555.49,45,Male
O12563,C02647,P0016,Organic Snacks Pack,Grocery,25.61,4,PayPal,2025-06-28,1,North America,No,23.45,125.89,31,Female
O12564,C01840,P0016,Organic Snacks Pack,Grocery,25.54,4,Debit Card,2023-12-02,10,Europe,No,10.28,112.44,20,Female
O12565,C00658,P0005,Jeans,Fashion,56.77,1,Gift Card,2023-01-24,14,Europe,No,9.01,65.78,53,Male
O12566,C03958,P0010,Building Blocks,Toys,41.04,2,Debit Card,2024-07-11,9,South America,No,11.36,93.44,39,Female
O12567,C02965,P0017,Coffee Beans,Grocery,16.91,2,PayPal,2025-08-12,2,South America,No,19.82,53.64,30,Male
O12568,C00104,P0017,Coffee Beans,Grocery,16.73,2,PayPal,2024-10-07,13,North America,No,13.65,47.11,35,Male
O12569,C00824,P0014,Skin Care Set,Beauty,84.15,4,Gift Card,2025-08-19,11,North America,No,23.53,360.13,23,Female
O12570,C02398,P0013,Dumbbells,Sports,65.32,1,Debit Card,2025-08-02,10,Asia,No,16.93,82.25,26,Female
O12571,C02398,P0017,Coffee Beans,Grocery,17.82,3,Debit Card,2023-09-04,7,Africa,No,10.63,64.09,27,Female
O12572,C03604,P0015,Perfume,Beauty,119.1,3,Credit Card,2025-12-21,12,Asia,No,23.05,380.35,56,Female
O12573,C01620,P0015,Perfume,Beauty,99.11,3,PayPal,2025-01-26,14,Africa,No,6.53,303.86,40,Male
O12574,C01840,P0009,Coffee Maker,Home,97.31,2,PayPal,2025-03-22,12,South America,No,14.19,208.81,30,Female
O12575,C01402,P0001,Smartphone,Electronics,701.28,4,PayPal,2023-05-18,4,Africa,No,18.37,2823.49,48,Male
O12576,C03161,P0002,Laptop,Electronics,1250.91,1,PayPal,2025-08-28,14,North America,No,19.46,1270.37,36,Female
O12577,C03628,P0008,Vacuum Cleaner,Home,269.61,1,Debit Card,2023-08-14,14,Africa,No,18.17,287.78,27,Male
O12578,C02847,P0016,Organic Snacks Pack,Grocery,25.59,3,Debit Card,2025-07-27,9,South America,No,12.57,89.34,71,Female
O12579,C03795,P0015,Perfume,Beauty,110.66,1,Gift Card,2023-02-17,6,Europe,No,18.35,129.01,43,Male
O12580,C00068,P0010,Building Blocks,Toys,42.33,3,Debit Card,2023-08-05,11,Asia,No,10.27,137.26,40,Male
O12581,C03726,P0002,Laptop,Electronics,1319.27,2,PayPal,2024-07-20,10,Asia,No,22.67,2661.21,35,Female
O12582,C00961,P0016,Organic Snacks Pack,Grocery,26.72,4,Credit Card,2023-07-07,13,Europe,No,22.72,129.6,57,Male
O12583,C02803,P0003,Wireless Earbuds,Electronics,131.23,2,PayPal,2025-03-30,13,South America,No,22.85,285.31,54,Female
O12584,C03588,P0008,Vacuum Cleaner,Home,231.19,4,Credit Card,2024-12-26,13,North America,No,17.21,941.97,19,Male
O12585,C02172,P0008,Vacuum Cleaner,Home,264.37,1,PayPal,2024-03-25,4,Africa,No,23.34,287.71,19,Male
O12586,C00948,P0011,Remote Control Car,Toys,87.02,1,Gift Card,2025-09-04,1,South America,No,12.28,99.3,25,Female
O12587,C00435,P0001,Smartphone,Electronics,652.62,3,Credit Card,2025-05-14,5,Asia,No,21.63,1979.49,45,Female
O12588,C03482,P0016,Organic Snacks Pack,Grocery,24.06,3,Credit Card,2023-08-16,4,Africa,No,21.25,93.43,44,Male
O12589,C02948,P0006,Sneakers,Fashion,122.5,2,Credit Card,2024-07-17,14,Europe,No,5.39,250.39,17,Male
O12590,C01440,P0017,Coffee Beans,Grocery,17.66,4,Gift Card,2025-04-24,2,North America,No,7.88,78.52,45,Female
O12591,C01170,P0005,Jeans,Fashion,63.09,4,Gift Card,2023-06-21,7,Asia,No,20.14,272.5,28,Male
O12592,C00768,P0003,Wireless Earbuds,Electronics,119.02,2,PayPal,2025-11-06,14,South America,Yes,20.8,258.84,38,Male
O12593,C02063,P0011,Remote Control Car,Toys,75.54,1,Gift Card,2023-06-17,2,North America,No,6.15,81.69,47,Male
O12594,C01170,P0016,Organic Snacks Pack,Grocery,23.66,4,Gift Card,2025-12-29,14,Europe,No,19.99,114.63,51,Female
O12595,C04042,P0011,Remote Control Car,Toys,72.7,3,PayPal,2024-07-30,11,Asia,No,7.3,225.4,47,Female
O12596,C00607,P0005,Jeans,Fashion,59.94,4,Debit Card,2024-04-06,12,Europe,No,23.27,263.03,60,Male
O12597,C00607,P0006,Sneakers,Fashion,118.38,3,Credit Card,2023-04-04,8,South America,No,21.89,377.03,49,Male
O12598,C00435,P0010,Building Blocks,Toys,47.83,4,Credit Card,2025-05-11,7,Asia,No,18.78,210.1,58,Female
O12599,C00607,P0015,Perfume,Beauty,108.73,3,Credit Card,2024-07-22,5,Asia,No,15.94,342.13,49,Female
O12600,C02190,P0002,Laptop,Electronics,1164.86,2,PayPal,2023-04-12,12,North America,No,8.51,2338.23,21,Female
O12601,C01174,P0006,Sneakers,Fashion,120.21,1,Gift Card,2024-10-01,13,Asia,No,19.85,140.06,76,Male
O12602,C01492,P0004,Smart TV,Electronics,1092.23,4,PayPal,2025-03-12,1,Asia,No,19.49,4388.41,34,Female
O12603,C03257,P0002,Laptop,Electronics,1087.05,4,Gift Card,2023-07-24,10,Asia,No,14.02,4362.22,42,Male
O12604,C01840,P0015,Perfume,Beauty,118.04,1,Credit Card,2025-12-03,3,Europe,No,7.16,125.2,58,Female
O12605,C03249,P0016,Organic Snacks Pack,Grocery,24.37,4,PayPal,2025-11-12,10,Asia,Yes,5.75,103.23,24,Male
O12606,C02172,P0017,Coffee Beans,Grocery,17.73,1,PayPal,2023-10-04,9,North America,No,23.73,41.46,32,Female
O12607,C01440,P0005,Jeans,Fashion,62.21,4,PayPal,2023-12-19,6,South America,No,23.47,272.31,33,Male
O12608,C00568,P0005,Jeans,Fashion,64.27,3,Debit Card,2023-06-11,5,Africa,No,14.51,207.32,43,Female
O12609,C00602,P0016,Organic Snacks Pack,Grocery,25.58,4,Gift Card,2025-06-27,1,South America,No,12.37,114.69,49,Female
O12610,C00437,P0003,Wireless Earbuds,Electronics,116.16,1,PayPal,2025-02-14,3,Asia,No,10.95,127.11,35,Female
O12611,C03554,P0015,Perfume,Beauty,103.7,1,Gift Card,2025-10-27,11,Africa,No,9.92,113.62,55,Female
O12612,C00693,P0014,Skin Care Set,Beauty,79.89,1,Debit Card,2025-10-16,11,Europe,Yes,8.56,88.45,12,Female
O12613,C00150,P0006,Sneakers,Fashion,123.89,2,Credit Card,2023-07-11,5,South America,No,5.8,253.58,36,Female
O12614,C02398,P0003,Wireless Earbuds,Electronics,128.51,2,Debit Card,2024-04-27,2,Africa,No,18.05,275.07,43,Male
O12615,C01402,P0002,Laptop,Electronics,1183.96,4,Debit Card,2023-08-19,1,North America,Yes,8.95,4744.79,39,Female
O12616,C02610,P0008,Vacuum Cleaner,Home,231.55,2,Credit Card,2024-05-18,14,Europe,No,14.66,477.76,25,Female
O12617,C02398,P0017,Coffee Beans,Grocery,16.85,1,PayPal,2025-03-15,2,Europe,No,17.55,34.4,49,Male
O12618,C00623,P0008,Vacuum Cleaner,Home,261.48,4,Debit Card,2023-09-23,4,South America,No,19.89,1065.81,52,Male
O12619,C03036,P0004,Smart TV,Electronics,950.66,2,Debit Card,2023-11-15,14,South America,No,11.61,1912.93,30,Male
O12620,C00514,P0016,Organic Snacks Pack,Grocery,24.92,2,Gift Card,2025-11-25,3,Europe,No,16.88,66.72,18,Male
O12621,C03350,P0001,Smartphone,Electronics,736.26,4,PayPal,2023-06-18,4,North America,Yes,13.74,2958.78,46,Male
O12622,C00607,P0005,Jeans,Fashion,58.14,3,Gift Card,2023-01-23,3,Africa,No,8.93,183.35,43,Male
O12623,C03611,P0001,Smartphone,Electronics,677.99,2,Gift Card,2025-01-09,7,Asia,No,19.21,1375.19,33,Female
O12624,C02803,P0011,Remote Control Car,Toys,84.64,4,Credit Card,2023-11-29,7,Africa,No,21.21,359.77,62,Male
